Timestamp,Bids,Price,Title,URL
Mar-17 20:11,17,62.0,2019-20 Panini Prizm Silver #263 Nickeil Alexander-Walk,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-263-Nickeil-Alexander-Walker-RC-Rookie-PSA-10/372982032459?hash=item56d776284b:g:3QkAAOSwkbReZ8yw
Mar-17 20:11,36,390.0,2019-20 Panini Prizm Silver #253 Coby White Chicago Bulls RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-253-Coby-White-Chicago-Bulls-RC-Rookie-PSA-10/372982023821?hash=item56d776068d:g:KBIAAOSwRYReZ8l3
Mar-17 20:11,39,78.0,2019-20 Panini Prizm Silver #289 Darius Bazley Thunder RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-289-Darius-Bazley-Thunder-RC-Rookie-PSA-10/383456068703?hash=item5947c3445f:g:FzwAAOSwWp9eZ8xO
Mar-17 20:11,23,81.0,2019-20 Panini Prizm Silver #260 Romeo Langford Boston Celtics RC Rookie PSA 10,https://www.ebay.com/itm/2019-20-Panini-Prizm-Silver-260-Romeo-Langford-Boston-Celtics-RC-Rookie-PSA-10/362940258264?hash=item5480ecd7d8:g:uT4AAOSwNeFeZ8u2
Mar-17 20:10,20,182.5,2019 Panini Prizm Silver #64 Zion Williamson Duke RC Rookie PSA 10 GEM MINT,https://www.ebay.com/itm/2019-Panini-Prizm-Silver-64-Zion-Williamson-Duke-RC-Rookie-PSA-10-GEM-MINT/372982207546?hash=item56d778d43a:g:yu4AAOSwUyZeZ~x6
Mar-17 20:07,25,404.0,LeBron James - 2016/17 Optic Champ Is Here Silver Prizm - PSA 10/GEM MINT - NR!,https://www.ebay.com/itm/LeBron-James-2016-17-Optic-Champ-Is-Here-Silver-Prizm-PSA-10-GEM-MINT-NR/333546313649?hash=item4da8e8d7b1:g:kLEAAOSwWapebZue
Mar-17 20:05,7,44.99,BEN SIMMONS 2017-18 Panini Prizm  #9 SILVER PRIZM - PSA 10 GEM MINT 2nd Year,https://www.ebay.com/itm/BEN-SIMMONS-2017-18-Panini-Prizm-9-SILVER-PRIZM-PSA-10-GEM-MINT-2nd-Year/383459891884?hash=item5947fd9aac:g:obIAAOSweVZeavhj
Mar-17 20:04,11,25.45,2018-19 Panini Prizm Silver #4 De'Anthony Melton Rockets RC Rookie PSA 10,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-4-DeAnthony-Melton-Rockets-RC-Rookie-PSA-10/383456284529?hash=item5947c68f71:g:itgAAOSwDVVeZ~zk
Mar-17 20:04,15,23.45,2018-19 Panini Prizm Silver #4 De'Anthony Melton Rockets RC Rookie PSA 10,https://www.ebay.com/itm/2018-19-Panini-Prizm-Silver-4-DeAnthony-Melton-Rockets-RC-Rookie-PSA-10/372982206545?hash=item56d778d051:g:ddgAAOSwNnZeZ~wy
Mar-17 20:03,29,151.0,2018/19 PANINI PRIZM JAREN JACKSON JR SILVER REFRACTOR GRIZZLIES #66 PSA 10 GEM,https://www.ebay.com/itm/2018-19-PANINI-PRIZM-JAREN-JACKSON-JR-SILVER-REFRACTOR-GRIZZLIES-66-PSA-10-GEM/274302798300?hash=item3fddb889dc:g:aGUAAOSwPO5eaFS-
